"season","week","half","even_wk","team","result","win","loss","tie"
2009,11,"second","odd","DAL",1,1,0,0
2009,11,"second","odd","DET",1,1,0,0
2009,11,"second","odd","GB",6,1,0,0
2009,11,"second","odd","JAX",3,1,0,0
2009,11,"second","odd","KC",3,1,0,0
2009,11,"second","odd","MIN",26,1,0,0
2009,11,"second","odd","NYG",3,1,0,0
2009,11,"second","odd","TB",-31,0,1,0
2009,11,"second","odd","STL",-8,0,1,0
2009,11,"second","odd","DEN",-29,0,1,0
2009,11,"second","odd","NE",17,1,0,0
2009,11,"second","odd","OAK",3,1,0,0
2009,11,"second","odd","CHI",-4,0,1,0
2009,11,"second","odd","HOU",-3,0,1,0
2009,12,"second","even","DET",-22,0,1,0
2009,12,"second","even","DAL",17,1,0,0
2009,12,"second","even","DEN",20,1,0,0
2009,12,"second","even","ATL",3,1,0,0
2009,12,"second","even","BUF",17,1,0,0
2009,12,"second","even","CIN",9,1,0,0
2009,12,"second","even","HOU",-8,0,1,0
2009,12,"second","even","NYJ",11,1,0,0
2009,12,"second","even","PHI",3,1,0,0
2009,12,"second","even","STL",-10,0,1,0
2009,12,"second","even","SD",29,1,0,0
2009,12,"second","even","SF",17,1,0,0
2009,12,"second","even","MIN",26,1,0,0
2009,12,"second","even","TEN",3,1,0,0
2009,12,"second","even","BAL",3,1,0,0
2009,12,"second","even","NO",21,1,0,0
2009,13,"second","odd","BUF",-6,0,1,0
2009,13,"second","odd","ATL",-27,0,1,0
2009,13,"second","odd","CAR",10,1,0,0
2009,13,"second","odd","CHI",8,1,0,0
2009,13,"second","odd","CIN",10,1,0,0
2009,13,"second","odd","IND",10,1,0,0
2009,13,"second","odd","JAX",5,1,0,0
2009,13,"second","odd","KC",-31,0,1,0
2009,13,"second","odd","MIA",1,1,0,0
2009,13,"second","odd","PIT",-3,0,1,0
2009,13,"second","odd","WAS",-3,0,1,0
2009,13,"second","odd","CLE",-7,0,1,0
2009,13,"second","odd","NYG",7,1,0,0
2009,13,"second","odd","SEA",3,1,0,0
2009,13,"second","odd","ARI",13,1,0,0
2009,13,"second","odd","GB",13,1,0,0
2009,14,"second","even","CLE",7,1,0,0
2009,14,"second","even","ATL",-3,0,1,0
2009,14,"second","even","BAL",45,1,0,0
2009,14,"second","even","CHI",-7,0,1,0
2009,14,"second","even","HOU",27,1,0,0
2009,14,"second","even","IND",12,1,0,0
2009,14,"second","even","JAX",-4,0,1,0
2009,14,"second","even","KC",-6,0,1,0
2009,14,"second","even","MIN",20,1,0,0
2009,14,"second","even","NE",10,1,0,0
2009,14,"second","even","TB",-23,0,1,0
2009,14,"second","even","OAK",-21,0,1,0
2009,14,"second","even","TEN",40,1,0,0
2009,14,"second","even","DAL",-3,0,1,0
2009,14,"second","even","NYG",-7,0,1,0
2009,14,"second","even","SF",15,1,0,0
2009,15,"second","odd","JAX",-4,0,1,0
2009,15,"second","odd","NO",-7,0,1,0
2009,15,"second","odd","BUF",-7,0,1,0
2009,15,"second","odd","DET",-7,0,1,0
2009,15,"second","odd","KC",-7,0,1,0
2009,15,"second","odd","NYJ",-3,0,1,0
2009,15,"second","odd","STL",-3,0,1,0
2009,15,"second","odd","TEN",3,1,0,0
2009,15,"second","odd","DEN",-1,0,1,0
2009,15,"second","odd","SD",3,1,0,0
2009,15,"second","odd","BAL",24,1,0,0
2009,15,"second","odd","PHI",14,1,0,0
2009,15,"second","odd","PIT",1,1,0,0
2009,15,"second","odd","SEA",-17,0,1,0
2009,15,"second","odd","CAR",19,1,0,0
2009,15,"second","odd","WAS",-33,0,1,0
2009,16,"second","even","TEN",-25,0,1,0
2009,16,"second","even","ATL",28,1,0,0
2009,16,"second","even","CIN",7,1,0,0
2009,16,"second","even","CLE",14,1,0,0
2009,16,"second","even","GB",38,1,0,0
2009,16,"second","even","MIA",-7,0,1,0
2009,16,"second","even","NE",28,1,0,0
2009,16,"second","even","NO",-3,0,1,0
2009,16,"second","even","NYG",-32,0,1,0
2009,16,"second","even","PIT",3,1,0,0
2009,16,"second","even","ARI",21,1,0,0
2009,16,"second","even","SF",14,1,0,0
2009,16,"second","even","IND",-14,0,1,0
2009,16,"second","even","PHI",3,1,0,0
2009,16,"second","even","WAS",-17,0,1,0
2009,16,"second","even","CHI",6,1,0,0
2009,17,"second","odd","BUF",23,1,0,0
2009,17,"second","odd","CAR",13,1,0,0
2009,17,"second","odd","CLE",6,1,0,0
2009,17,"second","odd","DET",-14,0,1,0
2009,17,"second","odd","HOU",7,1,0,0
2009,17,"second","odd","MIA",-6,0,1,0
2009,17,"second","odd","MIN",37,1,0,0
2009,17,"second","odd","STL",-22,0,1,0
2009,17,"second","odd","TB",-10,0,1,0
2009,17,"second","odd","ARI",-26,0,1,0
2009,17,"second","odd","DAL",24,1,0,0
2009,17,"second","odd","DEN",-20,0,1,0
2009,17,"second","odd","OAK",-8,0,1,0
2009,17,"second","odd","SD",3,1,0,0
2009,17,"second","odd","SEA",-4,0,1,0
2009,17,"second","odd","NYJ",37,1,0,0
2010,1,"first","odd","NO",5,1,0,0
2010,1,"first","odd","BUF",-5,0,1,0
2010,1,"first","odd","CHI",5,1,0,0
2010,1,"first","odd","HOU",10,1,0,0
2010,1,"first","odd","JAX",7,1,0,0
2010,1,"first","odd","NE",14,1,0,0
2010,1,"first","odd","NYG",13,1,0,0
2010,1,"first","odd","PIT",6,1,0,0
2010,1,"first","odd","TB",3,1,0,0
2010,1,"first","odd","TEN",25,1,0,0
2010,1,"first","odd","PHI",-7,0,1,0
2010,1,"first","odd","SEA",25,1,0,0
2010,1,"first","odd","STL",-4,0,1,0
2010,1,"first","odd","WAS",6,1,0,0
2010,1,"first","odd","NYJ",-1,0,1,0
2010,1,"first","odd","KC",7,1,0,0
2010,2,"first","even","ATL",34,1,0,0
2010,2,"first","even","CAR",-13,0,1,0
2010,2,"first","even","CIN",5,1,0,0
2010,2,"first","even","CLE",-2,0,1,0
2010,2,"first","even","DAL",-7,0,1,0
2010,2,"first","even","DET",-3,0,1,0
2010,2,"first","even","GB",27,1,0,0
2010,2,"first","even","MIN",-4,0,1,0
2010,2,"first","even","TEN",-8,0,1,0
2010,2,"first","even","DEN",17,1,0,0
2010,2,"first","even","OAK",2,1,0,0
2010,2,"first","even","NYJ",14,1,0,0
2010,2,"first","even","SD",25,1,0,0
2010,2,"first","even","WAS",-3,0,1,0
2010,2,"first","even","IND",24,1,0,0
2010,2,"first","even","SF",-3,0,1,0
2010,3,"first","odd","BAL",7,1,0,0
2010,3,"first","odd","CAR",-13,0,1,0
2010,3,"first","odd","HOU",-14,0,1,0
2010,3,"first","odd","KC",21,1,0,0
2010,3,"first","odd","MIN",14,1,0,0
2010,3,"first","odd","NE",8,1,0,0
2010,3,"first","odd","NO",-3,0,1,0
2010,3,"first","odd","NYG",-19,0,1,0
2010,3,"first","odd","TB",-25,0,1,0
2010,3,"first","odd","JAX",-25,0,1,0
2010,3,"first","odd","STL",14,1,0,0
2010,3,"first","odd","ARI",1,1,0,0
2010,3,"first","odd","DEN",-14,0,1,0
2010,3,"first","odd","SEA",7,1,0,0
2010,3,"first","odd","MIA",-8,0,1,0
2010,3,"first","odd","CHI",3,1,0,0
2010,4,"first","even","ATL",2,1,0,0
2010,4,"first","even","BUF",-24,0,1,0
2010,4,"first","even","CLE",3,1,0,0
2010,4,"first","even","GB",2,1,0,0
2010,4,"first","even","NO",2,1,0,0
2010,4,"first","even","PIT",-3,0,1,0
2010,4,"first","even","STL",17,1,0,0
2010,4,"first","even","TEN",-6,0,1,0
2010,4,"first","even","JAX",3,1,0,0
2010,4,"first","even","OAK",-7,0,1,0
2010,4,"first","even","PHI",-5,0,1,0
2010,4,"first","even","SD",31,1,0,0
2010,4,"first","even","NYG",14,1,0,0
2010,4,"first","even","MIA",-27,0,1,0
2010,5,"first","odd","BAL",14,1,0,0
2010,5,"first","odd","BUF",-10,0,1,0
2010,5,"first","odd","CAR",-17,0,1,0
2010,5,"first","odd","CIN",-3,0,1,0
2010,5,"first","odd","CLE",-10,0,1,0
2010,5,"first","odd","DET",38,1,0,0
2010,5,"first","odd","HOU",-24,0,1,0
2010,5,"first","odd","IND",10,1,0,0
2010,5,"first","odd","WAS",3,1,0,0
2010,5,"first","odd","ARI",10,1,0,0
2010,5,"first","odd","DAL",-7,0,1,0
2010,5,"first","odd","OAK",8,1,0,0
2010,5,"first","odd","SF",-3,0,1,0
2010,5,"first","odd","NYJ",9,1,0,0
2010,6,"first","even","CHI",-3,0,1,0
2010,6,"first","even","GB",-3,0,1,0
2010,6,"first","even","HOU",4,1,0,0
2010,6,"first","even","NE",3,1,0,0
2010,6,"first","even","NYG",8,1,0,0
2010,6,"first","even","PHI",14,1,0,0
2010,6,"first","even","PIT",18,1,0,0
2010,6,"first","even","STL",3,1,0,0
2010,6,"first","even","TB",-25,0,1,0
2010,6,"first","even","DEN",-4,0,1,0
2010,6,"first","even","SF",8,1,0,0
2010,6,"first","even","MIN",3,1,0,0
2010,6,"first","even","WAS",-3,0,1,0
2010,6,"first","even","JAX",-27,0,1,0
2010,7,"first","odd","ATL",7,1,0,0
2010,7,"first","odd","BAL",3,1,0,0
2010,7,"first","odd","CAR",3,1,0,0
2010,7,"first","odd","CHI",-3,0,1,0
2010,7,"first","odd","KC",22,1,0,0
2010,7,"first","odd","MIA",-1,0,1,0
2010,7,"first","odd","NO",-13,0,1,0
2010,7,"first","odd","TB",1,1,0,0
2010,7,"first","odd","TEN",18,1,0,0
2010,7,"first","odd","SEA",12,1,0,0
2010,7,"first","odd","DEN",-45,0,1,0
2010,7,"first","odd","SD",-3,0,1,0
2010,7,"first","odd","GB",4,1,0,0
2010,7,"first","odd","DAL",-6,0,1,0
2010,8,"first","even","CIN",-8,0,1,0
2010,8,"first","even","DAL",-18,0,1,0
2010,8,"first","even","DET",12,1,0,0
2010,8,"first","even","KC",3,1,0,0
2010,8,"first","even","NYJ",-9,0,1,0
2010,8,"first","even","SF",8,1,0,0
2010,8,"first","even","STL",10,1,0,0
2010,8,"first","even","SD",8,1,0,0
2010,8,"first","even","ARI",-3,0,1,0
2010,8,"first","even","NE",10,1,0,0
2010,8,"first","even","OAK",30,1,0,0
2010,8,"first","even","NO",10,1,0,0
2010,8,"first","even","IND",13,1,0,0
2010,9,"second","odd","ATL",6,1,0,0
2010,9,"second","odd","BAL",16,1,0,0
2010,9,"second","odd","BUF",-3,0,1,0
2010,9,"second","odd","CAR",-31,0,1,0
2010,9,"second","odd","CLE",20,1,0,0
2010,9,"second","odd","DET",-3,0,1,0
2010,9,"second","odd","HOU",-6,0,1,0
2010,9,"second","odd","MIN",3,1,0,0
2010,9,"second","odd","SEA",-34,0,1,0
2010,9,"second","odd","OAK",3,1,0,0
2010,9,"second","odd","PHI",2,1,0,0
2010,9,"second","odd","GB",38,1,0,0
2010,9,"second","odd","CIN",-6,0,1,0
2010,10,"second","even","ATL",5,1,0,0
2010,10,"second","even","BUF",2,1,0,0
2010,10,"second","even","CHI",14,1,0,0
2010,10,"second","even","CLE",-6,0,1,0
2010,10,"second","even","IND",6,1,0,0
2010,10,"second","even","JAX",7,1,0,0
2010,10,"second","even","MIA",12,1,0,0
2010,10,"second","even","TB",15,1,0,0
2010,10,"second","even","DEN",20,1,0,0
2010,10,"second","even","ARI",-18,0,1,0
2010,10,"second","even","NYG",-13,0,1,0
2010,10,"second","even","SF",3,1,0,0
2010,10,"second","even","PIT",-13,0,1,0
2010,10,"second","even","WAS",-31,0,1,0
2010,11,"second","odd","MIA",-16,0,1,0
2010,11,"second","odd","CAR",-24,0,1,0
2010,11,"second","odd","CIN",-18,0,1,0
2010,11,"second","odd","DAL",16,1,0,0
2010,11,"second","odd","JAX",4,1,0,0
2010,11,"second","odd","KC",18,1,0,0
2010,11,"second","odd","MIN",-28,0,1,0
2010,11,"second","odd","NYJ",3,1,0,0
2010,11,"second","odd","PIT",32,1,0,0
2010,11,"second","odd","TEN",-3,0,1,0
2010,11,"second","odd","NO",15,1,0,0
2010,11,"second","odd","SF",-21,0,1,0
2010,11,"second","odd","STL",-17,0,1,0
2010,11,"second","odd","NE",3,1,0,0
2010,11,"second","odd","PHI",10,1,0,0
2010,11,"second","odd","SD",21,1,0,0
2010,12,"second","even","DET",-21,0,1,0
2010,12,"second","even","DAL",-3,0,1,0
2010,12,"second","even","NYJ",16,1,0,0
2010,12,"second","even","ATL",3,1,0,0
2010,12,"second","even","BUF",-3,0,1,0
2010,12,"second","even","CLE",1,1,0,0
2010,12,"second","even","HOU",20,1,0,0
2010,12,"second","even","NYG",4,1,0,0
2010,12,"second","even","WAS",-4,0,1,0
2010,12,"second","even","OAK",-16,0,1,0
2010,12,"second","even","SEA",-18,0,1,0
2010,12,"second","even","BAL",7,1,0,0
2010,12,"second","even","CHI",5,1,0,0
2010,12,"second","even","DEN",-3,0,1,0
2010,12,"second","even","IND",-22,0,1,0
2010,12,"second","even","ARI",-21,0,1,0
2010,13,"second","odd","PHI",10,1,0,0
2010,13,"second","odd","CIN",-4,0,1,0
2010,13,"second","odd","DET",-4,0,1,0
2010,13,"second","odd","GB",18,1,0,0
2010,13,"second","odd","KC",4,1,0,0
2010,13,"second","odd","MIA",-3,0,1,0
2010,13,"second","odd","MIN",24,1,0,0
2010,13,"second","odd","NYG",24,1,0,0
2010,13,"second","odd","TEN",-11,0,1,0
2010,13,"second","odd","SD",-15,0,1,0
2010,13,"second","odd","ARI",-13,0,1,0
2010,13,"second","odd","IND",-3,0,1,0
2010,13,"second","odd","SEA",17,1,0,0
2010,13,"second","odd","TB",-4,0,1,0
2010,13,"second","odd","BAL",-3,0,1,0
2010,13,"second","odd","NE",42,1,0,0
2010,14,"second","even","TEN",-2,0,1,0
2010,14,"second","even","BUF",7,1,0,0
2010,14,"second","even","CAR",-21,0,1,0
2010,14,"second","even","DET",4,1,0,0
2010,14,"second","even","JAX",7,1,0,0
2010,14,"second","even","PIT",16,1,0,0
2010,14,"second","even","WAS",-1,0,1,0
2010,14,"second","even","NO",18,1,0,0
2010,14,"second","even","SF",19,1,0,0
2010,14,"second","even","ARI",30,1,0,0
2010,14,"second","even","CHI",-29,0,1,0
2010,14,"second","even","NYJ",-4,0,1,0
2010,14,"second","even","SD",31,1,0,0
2010,14,"second","even","DAL",-3,0,1,0
2010,14,"second","even","MIN",-18,0,1,0
2010,14,"second","even","HOU",-6,0,1,0
2010,15,"second","odd","SD",27,1,0,0
2010,15,"second","odd","BAL",6,1,0,0
2010,15,"second","odd","CAR",7,1,0,0
2010,15,"second","odd","CIN",2,1,0,0
2010,15,"second","odd","DAL",3,1,0,0
2010,15,"second","odd","IND",10,1,0,0
2010,15,"second","odd","MIA",-3,0,1,0
2010,15,"second","odd","NYG",-7,0,1,0
2010,15,"second","odd","STL",-14,0,1,0
2010,15,"second","odd","TB",-3,0,1,0
2010,15,"second","odd","TEN",14,1,0,0
2010,15,"second","odd","SEA",-16,0,1,0
2010,15,"second","odd","OAK",16,1,0,0
2010,15,"second","odd","PIT",-5,0,1,0
2010,15,"second","odd","NE",4,1,0,0
2010,15,"second","odd","MIN",-26,0,1,0
2010,16,"second","even","PIT",24,1,0,0
2010,16,"second","even","ARI",1,1,0,0
2010,16,"second","even","BUF",-31,0,1,0
2010,16,"second","even","CHI",4,1,0,0
2010,16,"second","even","CLE",-10,0,1,0
2010,16,"second","even","JAX",-3,0,1,0
2010,16,"second","even","KC",20,1,0,0
2010,16,"second","even","MIA",-7,0,1,0
2010,16,"second","even","STL",8,1,0,0
2010,16,"second","even","CIN",14,1,0,0
2010,16,"second","even","DEN",1,1,0,0
2010,16,"second","even","OAK",-5,0,1,0
2010,16,"second","even","GB",28,1,0,0
2010,16,"second","even","TB",23,1,0,0
2010,16,"second","even","ATL",-3,0,1,0
2010,16,"second","even","PHI",-10,0,1,0
2010,17,"second","odd","ATL",21,1,0,0
2010,17,"second","odd","BAL",6,1,0,0
2010,17,"second","odd","CLE",-32,0,1,0
2010,17,"second","odd","DET",7,1,0,0
2010,17,"second","odd","KC",-21,0,1,0
2010,17,"second","odd","NE",31,1,0,0
2010,17,"second","odd","NO",-10,0,1,0
2010,17,"second","odd","NYJ",31,1,0,0
2010,17,"second","odd","DEN",-5,0,1,0
2010,17,"second","odd","GB",7,1,0,0
2010,17,"second","odd","HOU",17,1,0,0
2010,17,"second","odd","IND",3,1,0,0
2010,17,"second","odd","PHI",-1,0,1,0
2010,17,"second","odd","SF",31,1,0,0
2010,17,"second","odd","WAS",-3,0,1,0
2010,17,"second","odd","SEA",10,1,0,0
2011,1,"first","odd","GB",8,1,0,0
2011,1,"first","odd","BAL",28,1,0,0
2011,1,"first","odd","CHI",18,1,0,0
2011,1,"first","odd","CLE",-10,0,1,0
2011,1,"first","odd","HOU",27,1,0,0
2011,1,"first","odd","JAX",2,1,0,0
2011,1,"first","odd","KC",-34,0,1,0
2011,1,"first","odd","STL",-18,0,1,0
2011,1,"first","odd","TB",-7,0,1,0
2011,1,"first","odd","ARI",7,1,0,0
2011,1,"first","odd","SD",7,1,0,0
2011,1,"first","odd","SF",16,1,0,0
2011,1,"first","odd","WAS",14,1,0,0
2011,1,"first","odd","NYJ",3,1,0,0
2011,1,"first","odd","MIA",-14,0,1,0
2011,1,"first","odd","DEN",-3,0,1,0
2011,2,"first","even","BUF",3,1,0,0
2011,2,"first","even","CAR",-7,0,1,0
2011,2,"first","even","DET",45,1,0,0
2011,2,"first","even","IND",-8,0,1,0
2011,2,"first","even","MIN",-4,0,1,0
2011,2,"first","even","NO",17,1,0,0
2011,2,"first","even","NYJ",29,1,0,0
2011,2,"first","even","PIT",24,1,0,0
2011,2,"first","even","TEN",13,1,0,0
2011,2,"first","even","WAS",1,1,0,0
2011,2,"first","even","SF",-3,0,1,0
2011,2,"first","even","DEN",2,1,0,0
2011,2,"first","even","MIA",-10,0,1,0
2011,2,"first","even","NE",14,1,0,0
2011,2,"first","even","ATL",4,1,0,0
2011,2,"first","even","NYG",12,1,0,0
2011,3,"first","odd","BUF",3,1,0,0
2011,3,"first","odd","CAR",6,1,0,0
2011,3,"first","odd","CIN",-5,0,1,0
2011,3,"first","odd","CLE",1,1,0,0
2011,3,"first","odd","MIN",-3,0,1,0
2011,3,"first","odd","NO",7,1,0,0
2011,3,"first","odd","PHI",-13,0,1,0
2011,3,"first","odd","TEN",3,1,0,0
2011,3,"first","odd","OAK",10,1,0,0
2011,3,"first","odd","SD",3,1,0,0
2011,3,"first","odd","STL",-30,0,1,0
2011,3,"first","odd","CHI",-10,0,1,0
2011,3,"first","odd","SEA",3,1,0,0
2011,3,"first","odd","TB",3,1,0,0
2011,3,"first","odd","IND",-3,0,1,0
2011,3,"first","odd","DAL",2,1,0,0
2011,4,"first","even","CHI",5,1,0,0
2011,4,"first","even","CIN",3,1,0,0
2011,4,"first","even","CLE",-18,0,1,0
2011,4,"first","even","DAL",-4,0,1,0
2011,4,"first","even","HOU",7,1,0,0
2011,4,"first","even","JAX",-13,0,1,0
2011,4,"first","even","KC",5,1,0,0
2011,4,"first","even","PHI",-1,0,1,0
2011,4,"first","even","STL",-7,0,1,0
2011,4,"first","even","ARI",-4,0,1,0
2011,4,"first","even","SEA",-2,0,1,0
2011,4,"first","even","GB",26,1,0,0
2011,4,"first","even","OAK",-12,0,1,0
2011,4,"first","even","SD",10,1,0,0
2011,4,"first","even","BAL",17,1,0,0
2011,4,"first","even","TB",7,1,0,0
2011,5,"first","odd","BUF",7,1,0,0
2011,5,"first","odd","CAR",-3,0,1,0
2011,5,"first","odd","HOU",-5,0,1,0
2011,5,"first","odd","IND",-4,0,1,0
2011,5,"first","odd","JAX",-10,0,1,0
2011,5,"first","odd","MIN",24,1,0,0
2011,5,"first","odd","NYG",-11,0,1,0
2011,5,"first","odd","PIT",21,1,0,0
2011,5,"first","odd","SF",45,1,0,0
2011,5,"first","odd","DEN",-5,0,1,0
2011,5,"first","odd","NE",9,1,0,0
2011,5,"first","odd","ATL",-11,0,1,0
2011,5,"first","odd","DET",11,1,0,0
2011,6,"first","even","ATL",14,1,0,0
2011,6,"first","even","CIN",10,1,0,0
2011,6,"first","even","DET",-6,0,1,0
2011,6,"first","even","GB",21,1,0,0
2011,6,"first","even","NYG",3,1,0,0
2011,6,"first","even","PIT",4,1,0,0
2011,6,"first","even","WAS",-7,0,1,0
2011,6,"first","even","BAL",15,1,0,0
2011,6,"first","even","OAK",7,1,0,0
2011,6,"first","even","NE",4,1,0,0
2011,6,"first","even","TB",6,1,0,0
2011,6,"first","even","CHI",29,1,0,0
2011,6,"first","even","NYJ",18,1,0,0
2011,7,"first","odd","CAR",13,1,0,0
2011,7,"first","odd","CLE",3,1,0,0
2011,7,"first","odd","DET",-7,0,1,0
2011,7,"first","odd","MIA",-3,0,1,0
2011,7,"first","odd","NYJ",6,1,0,0
2011,7,"first","odd","TB",-6,0,1,0
2011,7,"first","odd","TEN",-34,0,1,0
2011,7,"first","odd","ARI",-12,0,1,0
2011,7,"first","odd","OAK",-28,0,1,0
2011,7,"first","odd","DAL",27,1,0,0
2011,7,"first","odd","MIN",-6,0,1,0
2011,7,"first","odd","NO",55,1,0,0
2011,7,"first","odd","JAX",5,1,0,0
2011,8,"first","even","BAL",3,1,0,0
2011,8,"first","even","CAR",-3,0,1,0
2011,8,"first","even","HOU",10,1,0,0
2011,8,"first","even","NYG",3,1,0,0
2011,8,"first","even","STL",10,1,0,0
2011,8,"first","even","TEN",17,1,0,0
2011,8,"first","even","BUF",23,1,0,0
2011,8,"first","even","DEN",-35,0,1,0
2011,8,"first","even","PIT",8,1,0,0
2011,8,"first","even","SEA",-22,0,1,0
2011,8,"first","even","SF",10,1,0,0
2011,8,"first","even","PHI",27,1,0,0
2011,8,"first","even","KC",3,1,0,0
2011,9,"second","odd","BUF",-16,0,1,0
2011,9,"second","odd","DAL",10,1,0,0
2011,9,"second","odd","HOU",18,1,0,0
2011,9,"second","odd","IND",-24,0,1,0
2011,9,"second","odd","KC",-28,0,1,0
2011,9,"second","odd","NO",11,1,0,0
2011,9,"second","odd","WAS",-8,0,1,0
2011,9,"second","odd","OAK",-14,0,1,0
2011,9,"second","odd","TEN",-7,0,1,0
2011,9,"second","odd","ARI",6,1,0,0
2011,9,"second","odd","NE",-4,0,1,0
2011,9,"second","odd","SD",-7,0,1,0
2011,9,"second","odd","PIT",-3,0,1,0
2011,9,"second","odd","PHI",-6,0,1,0
2011,10,"second","even","SD",-7,0,1,0
2011,10,"second","even","ATL",-3,0,1,0
2011,10,"second","even","CAR",-27,0,1,0
2011,10,"second","even","CIN",-7,0,1,0
2011,10,"second","even","CLE",-1,0,1,0
2011,10,"second","even","DAL",37,1,0,0
2011,10,"second","even","IND",-14,0,1,0
2011,10,"second","even","KC",-7,0,1,0
2011,10,"second","even","MIA",11,1,0,0
2011,10,"second","even","PHI",-4,0,1,0
2011,10,"second","even","TB",-28,0,1,0
2011,10,"second","even","SEA",5,1,0,0
2011,10,"second","even","CHI",24,1,0,0
2011,10,"second","even","SF",7,1,0,0
2011,10,"second","even","NYJ",-21,0,1,0
2011,10,"second","even","GB",38,1,0,0
2011,11,"second","odd","DEN",4,1,0,0
2011,11,"second","odd","BAL",7,1,0,0
2011,11,"second","odd","CLE",4,1,0,0
2011,11,"second","odd","DET",14,1,0,0
2011,11,"second","odd","GB",9,1,0,0
2011,11,"second","odd","MIA",27,1,0,0
2011,11,"second","odd","MIN",-6,0,1,0
2011,11,"second","odd","WAS",-3,0,1,0
2011,11,"second","odd","SF",16,1,0,0
2011,11,"second","odd","STL",-17,0,1,0
2011,11,"second","odd","ATL",6,1,0,0
2011,11,"second","odd","CHI",11,1,0,0
2011,11,"second","odd","NYG",-7,0,1,0
2011,11,"second","odd","NE",31,1,0,0
2011,12,"second","even","DET",-12,0,1,0
2011,12,"second","even","DAL",1,1,0,0
2011,12,"second","even","BAL",10,1,0,0
2011,12,"second","even","ATL",10,1,0,0
2011,12,"second","even","CIN",3,1,0,0
2011,12,"second","even","IND",-8,0,1,0
2011,12,"second","even","JAX",-7,0,1,0
2011,12,"second","even","NYJ",4,1,0,0
2011,12,"second","even","STL",-3,0,1,0
2011,12,"second","even","TEN",6,1,0,0
2011,12,"second","even","OAK",5,1,0,0
2011,12,"second","even","SEA",-6,0,1,0
2011,12,"second","even","PHI",-18,0,1,0
2011,12,"second","even","SD",-3,0,1,0
2011,12,"second","even","KC",-4,0,1,0
2011,12,"second","even","NO",25,1,0,0
2011,13,"second","odd","SEA",17,1,0,0
2011,13,"second","odd","BUF",-6,0,1,0
2011,13,"second","odd","CHI",-7,0,1,0
2011,13,"second","odd","HOU",7,1,0,0
2011,13,"second","odd","MIA",20,1,0,0
2011,13,"second","odd","MIN",-3,0,1,0
2011,13,"second","odd","NE",7,1,0,0
2011,13,"second","odd","PIT",28,1,0,0
2011,13,"second","odd","TB",-19,0,1,0
2011,13,"second","odd","WAS",-15,0,1,0
2011,13,"second","odd","CLE",-14,0,1,0
2011,13,"second","odd","ARI",6,1,0,0
2011,13,"second","odd","NYG",-3,0,1,0
2011,13,"second","odd","SF",26,1,0,0
2011,13,"second","odd","NO",14,1,0,0
2011,13,"second","odd","JAX",-24,0,1,0
2011,14,"second","even","PIT",11,1,0,0
2011,14,"second","even","BAL",14,1,0,0
2011,14,"second","even","CAR",-8,0,1,0
2011,14,"second","even","CIN",-1,0,1,0
2011,14,"second","even","DET",6,1,0,0
2011,14,"second","even","JAX",27,1,0,0
2011,14,"second","even","MIA",-16,0,1,0
2011,14,"second","even","NYJ",27,1,0,0
2011,14,"second","even","TEN",-5,0,1,0
2011,14,"second","even","WAS",-7,0,1,0
2011,14,"second","even","ARI",2,1,0,0
2011,14,"second","even","DEN",3,1,0,0
2011,14,"second","even","GB",30,1,0,0
2011,14,"second","even","SD",27,1,0,0
2011,14,"second","even","DAL",-3,0,1,0
2011,14,"second","even","SEA",17,1,0,0
2011,15,"second","odd","ATL",27,1,0,0
2011,15,"second","odd","TB",-16,0,1,0
2011,15,"second","odd","BUF",-7,0,1,0
2011,15,"second","odd","CHI",-24,0,1,0
2011,15,"second","odd","HOU",-15,0,1,0
2011,15,"second","odd","IND",14,1,0,0
2011,15,"second","odd","KC",5,1,0,0
2011,15,"second","odd","MIN",-22,0,1,0
2011,15,"second","odd","NYG",-13,0,1,0
2011,15,"second","odd","STL",-7,0,1,0
2011,15,"second","odd","OAK",-1,0,1,0
2011,15,"second","odd","ARI",3,1,0,0
2011,15,"second","odd","DEN",-18,0,1,0
2011,15,"second","odd","PHI",26,1,0,0
2011,15,"second","odd","SD",20,1,0,0
2011,15,"second","odd","SF",17,1,0,0
2011,16,"second","even","IND",3,1,0,0
2011,16,"second","even","BAL",6,1,0,0
2011,16,"second","even","BUF",26,1,0,0
